,STUDYID,WEIGHT,GMETHOD_TYPE,GRESPONDENT_DATE,GCENREG,AGE,RACE,RACE_RECODE,RACE_RECODE_CAT5,SEXUALID,SEXMINID,SEX,GENDER,HINC,HINC_I,PINC,PINC_I,GEDUC1,GEDUC2,GRACE_I,GRUCA_I,GURBAN,GURBAN_I,POVERTY,POVERTY_I,POVERTYCAT,POVERTYCAT_I,GD25A,GD65,GD66,GD66A,GP20,GANN_INC,GANN_INC2,GD1,GD15C,GD4_1,GD5,GD63,GD69,GD69_1,GD69_2,GD69_3,GD69_4,GD69_5,GD74,GD75,GD76,GD8B,GD9,GEDUCATION,GEMPLOYMENT2010,GMSANAME,GP1,GP2,GRACE,GSURVEY,GWP10200,GWP10202,GWP10208,GWP10209,GWP10215,GWP10216,GWP119,GWP1223,GWP1225,GZIPCODE,GZIPSTATE,GRUCA,GMILESAWAY,GCENDIV,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19A,Q19B,Q19C,Q19D,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q20_6,Q20_7,Q21,Q21_VERB,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q32_VERB,Q33_1,Q33_2,Q33_3,Q33_4,Q33_5,Q34A,Q34B,Q34C,Q34D,Q34E,Q34F,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44_1,Q44_2,Q45_1,Q45_2,Q45_3,Q45_4,Q45_5,Q45_6,Q45_7,Q45_8,Q45_9,Q45_10,Q45_11,Q45_12,Q45_13,Q45_VERB,Q46,Q47_1,Q47_2,Q47_3,Q47_4,Q47_5,Q47_VERB,Q48,Q49,Q50,Q50_VERB,Q51,Q52,Q53A,Q53B,Q53C,Q53D,Q54,Q55,Q56,Q57,Q58_1,Q58_2,Q58_3,Q58_4,Q58_5,Q58_6,Q58_7,Q58_8,Q58_9,Q58_10,Q58_11,Q58_12,Q58_13,Q58_14,Q58_15,Q58_16,Q58_17,Q58_18,Q58_19,Q58_20,Q58_21,Q58_22,Q58_23,Q59,Q60,Q61A,Q61B,Q61C,Q61D,Q61E,Q61F,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111A,Q111B,Q111C,Q111D,Q111E,Q111F,Q112A,Q112B,Q112C,Q112D,Q112E,Q112F,Q113_1,Q113_2,Q113_3,Q113_4,Q113_5,Q113_6,Q113_7,Q113_8,Q113_9,Q113_10,Q114,Q115,Q116_1,Q116_2,Q116_3,Q116_4,Q116_5,Q116_6,Q116_7,Q116_8,Q116_9,Q116_10,Q117,Q118_1,Q118_2,Q118_3,Q118_4,Q118_5,Q118_6,Q118_7,Q118_8,Q118_9,Q118_10,Q119A,Q119B,Q119C,Q119D,Q119E,Q119F,Q119G,Q119H,Q119I,Q119J,Q119K,Q120_1,Q120_2,Q120_3,Q120_4,Q120_5,Q120_6,Q120_7,Q120_8,Q120_9,Q120_10,Q121A,Q121B,Q121C,Q121D,Q121E,Q121F,Q121G,Q121H,Q121I,Q122_1,Q122_2,Q122_3,Q122_4,Q122_5,Q122_6,Q122_7,Q122_8,Q122_9,Q122_10,Q123A,Q123B,Q123C,Q123D,Q123E,Q123F,Q123G,Q123H,Q123I,Q123J,Q123K,Q123L,Q124,Q125,Q126,Q127,Q128,Q129,Q130,Q131,Q132,Q133,Q134,Q135,Q136,Q137,Q138,Q139,Q140_1,Q140_2,Q140_3,Q140_4,Q140_5,Q140_6,Q140_7,Q140_8,Q140_9,Q140_10,Q141A,Q141B,Q141C,Q141D,Q141E,Q141F,Q141G,Q141H,Q141I,Q141J,Q141K,Q141L,Q142,Q143_1,Q143_2,Q143_3,Q143_4,Q143_5,Q143_6,Q143_7,Q144,Q145,Q146,Q147,Q148,Q149,Q150,Q151,Q152_1,Q152_2,Q152_3,Q152_4,Q153_1,Q153_2,Q153_3,Q153_4,Q153_5,Q153_6,Q153_7,Q153_8,Q153_9,Q153_10,Q153_VERB,Q154_1,Q154_2,Q154_3,Q155,Q156,Q156_I,Q157,Q158,Q159,Q160_1,Q160_2,Q160_3,Q160_4,Q160_5,Q160_6,Q160_7,Q160_8,Q160_9,Q160_10,Q160_11,Q160_12,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168_1,Q168_2,Q168_3,Q168_4,Q168_5,Q169,Q170_1,Q170_2,Q170_3,Q171,Q172,Q173,Q174,Q175,Q176,Q177,SOCIALWB,SOCIALWB_I,MEIM,MEIM_I,KESSLER6,KESSLER6_I,AUDITC,AUDITC_I,DUDIT,DUDIT_I,EVERYDAY,EVERYDAY_I,CHILDGNC,CHILDGNC_I,SOCSUPPORT,SOCSUPPORT_I,SOCSUPPORT_SO,SOCSUPPORT_SO_I,SOCSUPPORT_FAM,SOCSUPPORT_FAM_I,SOCSUPPORT_FR,SOCSUPPORT_FR_I,ACE,ACE_I,ACE_EMO,ACE_EMO_I,ACE_PHY,ACE_PHY_I,ACE_SEX,ACE_SEX_I,ACE_IPV,ACE_IPV_I,ACE_SUB,ACE_SUB_I,ACE_MEN,ACE_MEN_I,ACE_SEP,ACE_SEP_I,ACE_INC,ACE_INC_I,LIFESAT,LIFESAT_I
328,175332836,1.5947863745796,SCAN,15-MAR-2018,2,67,6,1,1,1,0,1,2, ,6, ,3,2,2,1,1.0,1,1, ,0, ,3,3,0, , ,3,99,6,2,2,5,2,2, ,1,0, , , ,1,2,1,1,3,4, ,MASKED BY ICPSR,3,1,1,2, , , , , , ,2,5, ,1,1,1,33.4236068071,3,7,5,2,3,5,6,3,5,6,6,7,5,1,5,6,5,3,5,1,1,2,1, , , , , ,6, , ,WHITE,1,4,4,3,2,4,1,2, ,2,1, , ,2, , , ,1,4,1,1,1,1,1,1,2,2,4,2,1,1,24,1, , , ,3, , , , ,8, , , , , , ,2, ,2, , , , ,1,1,2, ,2,2,1, , , ,2,10,0,0,1,2,3,4,5, ,7, , , , , ,13, , ,16, ,18, , , , , ,1,1,5,5,5,5,4,5,2,2,2,2,6,5,1,1,2,1,3,4,0,1,1,1,3,1,2,1,1,1,1,1,1,1,1,3,97,24,35,3,97,22,28,3,97,22,30,3,3,97,22,30,4,1,97,97,97,1,1,2,1,2,2,1,1,1,3,4,3, ,2, , , , , , , , ,1,1,7,7,7,7,7,7,97,97,97,97,1,7,7,7,7,7,7,97,7,7,97,1,2,2,2,2,2,2,2,2,2,2, , , , , ,6, , , , ,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,97,97,97,97,0,2,0,0,0,0,2,0,0,0,2,0,4,4,5,5,1,2,2,2,1,1,1,3,1,1,1,3, , , , , , , ,8, , ,5,5,3,5,3,3,3,5,5,6,6,6,1, , , , , , ,7,1,2,1951,1,1,1,3,2,7,7,7,7, , , , , , , ,8, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , ,7, ,7,7,7,7,7, , , , , , ,2,6,6,3,6,3.7999999523163,3.7999999523163,3,3.0,1,1,3,3,3,3,1,1.0,3,3,4.5833334922791,4.5833334922791,4.75,4.75,4.75,4.75,4.25,4.25,3,3,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4.5999999046326,4.5999999046326
329,195548518,0.2709404982652,SCAN,27-DEC-2018,2,55,6,1,1,1,0,1,2,12,12,6,6,3,2,1,4.0,0,0,0,0,4,4,3,2,0, ,2,11, ,2,2,6,2,2, ,1,0, , , ,1,1, ,2,2,5, ,MASKED BY ICPSR,3,2,1,2, , , , , , ,1,2, ,1,1,4,116.8252304243,4,8,8,2,1,5,5,4,2,6,6,1,1,2,5,5,4,4,4, , ,2,1, , , , , ,6, , ,AMERICAN BORN OF AMERICAN PARENTS WHOSE ANCESTORS ARE FRENCH & GERMAN,2,5,5,3,3,3,1,2, ,2,1, , ,2, , , ,1,4,1,1,1,1,1,32,2,1,1,1,2,2,97,7,7, , ,3, , , , , , , , , , , ,2,1,2, , , , ,2,1,1, ,2,1,1,1,2,2,3,4,4,2,1,2, , , , , , , , , , , , , , , , , , , , , ,2,2,4,5,5,5,5,5,2,2,1,2,6,6,1,1,2,1,5,4,0,2,2,7,1,1,1,1,1,1,1,1,1,1,1,3,97,10,35,3,97,10,35,3,97,10,35,1,97,97,97,97,7,1,97,97,97,2,1,2,2,2,2,2,1,1,2,1,1, , , , , , , , , , ,2,1, , , , , , , , , , ,1,7,7,7,7,7,7,97,7,7,97,2,2,2,1,2,2,2,2,2,2,2, , , , , , , , , , ,4,4,4,4,4,4,2,4,3, , , , , , , , , , ,0,0,2,1,0,0,0,0,0,0,0,2,4,4,4,4,2,2,2,2,2,1,1,3,2,8,1,1, , , , , , , , , , ,6,6,6,6,6,5,5,5,5,6,5,4,1, , , , , , , ,1,1,1963,1,1,1,3,1, , , ,4,1, , , , , , , , , , ,1, , ,13,2,2,7,1,1,1, , , , , , , , , , , ,1,2,2,2,1,7,2,7,7,7,7,7,2,1,2, ,2,1,5,5,5,7,4,4.8666667938232,4.8666667938232,3.5,3.5,1,1,4,4,0,0,1.3333332538605,1.3333332538605,3,3,5.4166665077209,5.4166665077209,6,6.0,5.5,5.5,4.75,4.75,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.1999998092651,5.1999998092651
330,195484377,0.1952235787978,SCAN,27-DEC-2018,2,78,6,1,1,1,0,1,2,4,4,4,4,2,2,1,1.0,1,1,0,0,2,2,3,2,0, ,3,4, ,2,3,3,2,2, ,1,0, , , ,1,1, ,1,1,3, ,MASKED BY ICPSR,2, ,1,2, , , , , , ,1,1, ,1,1,1,191.0622333697,4,5,2,2,5,6,3,6,2,6,4,6,4,2,5,5,5,3,1,1, , , , , , , , ,6, , ,ENGLISH/SWEDISH,4,3,3,3,4,3,1,2, ,2,1, , , , , , ,1,4,1,1,1,1,2,97,7,7,7,2,2,2,97,7,7, , , , , , , , , , , , ,13,ADVANTAGE PLAN,2,1,2,3, , , ,2,1,2, ,2,1, , , ,1,4,0,0,0, , ,3, , , , , , ,10, , , , ,15,16, , , , , , ,23, ,2,5,5,5,5,4,5,2,2,2,2, ,5,5,1,2,1,5,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,97,97,97,1,97,97,97,1,97,97,97,1,97,97,97,97,7,1,97,97,97,2,2,2,2,2,2,1,3,1,1,3,1, , , , , , , , , , ,1,3, , , , , ,6, , , , ,1,7,7,7,7,7,7,97,7,7,97,2,2,2,2,2,2,2,2,2,1,2, , , , , , , , , , ,4,3,4,4,4,3,2,4,4, , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,6,2,1,2,2,2,2,1,1,1,1,1,4,7,7,7,7,7,7,97,97,97,97,5,6,4,6,4,4,5,6,5,4,6,4,1, ,2, , , , , ,1,2,1940,1,1,1,3,1, , , ,4, , , , , , , ,8, , , ,1, , ,5,1,1,5,1,1,1, , , , , , , , , , , ,1,1,1,5,1,7,2,7,7,7,7,7,2,1,2, ,1,1,6,6,6,6,6,3.7999999523163,3.7999999523163,3.3333332538605,3.3333332538605,1,1,0,0,0,0,1.4444444179535,1.4444444179535, ,3,4.9166665077209,4.9166665077209,4.75,4.75,5.5,5.5,4.5,4.5,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,6.0
331,175294114,2.1683386496652,WEB,22-FEB-2018,4,56,6,1,1,1,0,1,2,12,12,12,12,1,1,1,1.0,1,1,0,0,4,4,3,4,0, ,3,10, ,2, ,2,2,2, ,1,0, , , ,2,1, , ,2,2, ,MASKED BY ICPSR,2, ,1,2, , , , , , , ,2, ,1,1,1,9.1200700225,9,6,7,2,3,2,4,3,2,5,3,3,3,2,6,5,4,6,3,1,1,1,1, , , , , ,6, , ,Danish decent Caucasian,1,1,5,1,1,1,1,2, ,2,1, , ,2, , , ,1,3,1,1,1,1,1,25,2,1,1,3,2,1,30,1, , ,2,3, , , , , , , , , , , ,2,1,2, , , , ,2,1,1, ,2,1,1,1,1,1,2,2,13,1, , , , , , , ,8, , , ,12,13, , , , , , , , , , ,1,2,4,4,4,4,1,4,2,2,2,1,5,5,1,1,2,1,3,3,0,2,1,3,2,1,1,1,1,1,1,1,1,1,1,2,29,97,97,1,97,97,97,2,29,97,97,1,97,97,97,97,7,1,97,97,97,1,2,1,1,2,2,1,4,1,1,4,1, ,2, , , , , , , , ,1,1,7,7,7,7,7,7,97,97,97,97,1,7,7,7,7,7,7,97,7,7,97,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,97,97,97,97,2,3,4,3,4,4,3,4,4, , , , , , , ,8, , ,2,2,2,0,0,0,0,0,0,2,0,1,4,4,6,6,2,2,2,2,1,1,1,8,3,3,1,3, , , , , , , ,8, , ,7,7,7,7,7,7,6,6,7,7,6,7,1, , , , , , , ,1,4,1962,1,1,1,3,1, , , ,4,1, , , , , , , , , , ,1, , ,13,2,2,13,2,1,1, , , , , , , , , , , ,1,13,1,5,1,7,2,7,7,7,7,7,2,1, , ,2,1,5,2,2,7,3,3.5999999046326,3.5999999046326,1.6666666269302,1.6666666269302,9,9,3,3,1,1,1.5555555820465,1.5555555820465, ,3,6.75,6.75,7,7.0,6.5,6.5,6.75,6.75, ,2, ,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3.7999999523163,3.7999999523163
332,196857537,0.3336412781098,WEB,12-DEC-2018,1,54,8,6,4,1,0,1,2,6,6,9,9,2,2,1,8.0,0,0,1,1,1,1,3,4,0, ,3,5, ,2,2,3,2,2, ,1,4,0, , ,1,1, ,1,4,3, ,MASKED BY ICPSR,3,2,1,2, , , , , , ,1,2, ,1,1,8,127.2561287044,2,4,98,2,5,5,3,3,5,6,6,2,1,7,6,6,3,6,2,1,2,2,1, , , , , ,6,7, ,white/ American Indian.,4,3,2,4,4,2,1,2, ,2,1, , ,2, , , ,1,4,1,1,1,1,1,35,2,1,1,2,2,1,42,1, , ,2, , , , , , , , , , , , ,2,1,2,3, , , ,2,1,1, ,1,1,1,1,1,1,2,30,31,16, , , , , , , , , ,10, , ,13,14, , , , , , , , , ,1,1,2,2,3,4,3,3,1,1,2,2,6,6,1,1,2,2,3,1,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,97,34,51,2,34,97,97,3,97,34,51,1,97,97,97,97,7,1,97,97,97,1,1,1,1,2,2,1,1,1, ,3,1,1, , , , , , ,8, ,10,3,1, , , , , ,6, ,8, , ,1,7,7,7,7,7,7,97,7,7,97,2,2,2,2,1,2,1,1,2,1,2, , , , , , , , , , ,2,2,3,2,4,3,1,2,4, , , , , , , ,8, ,10,1,2,0,0,1,0,0,0,0,1,0,1,3,6,4,4,1,1,1,2,2,3,3,3,3,3,1,1, , , , , , , ,8, , ,6,6,5,5,5,5,5,5,6,6,5,6,1, , , ,4, , ,7,1,2,1964,1,1,1,3,1, , ,3,4, , , , , ,6, , , , , ,1, , ,7,5,5,10,1,1,1, , , , , , , , , , , ,1,1,1,4,1,7,2,7,7,7,7,7,2,1,2, ,1,1,2,1,2,5,2,4.1333332061768,4.1333332061768,3.1666667461395,3.1666667461395,13,13,0,0,1,1,2.4444444179535,2.4444444179535, ,3,5.4166665077209,5.4166665077209,5.75,5.75,5,5.0,5.5,5.5,6,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2.4000000953674,2.4000000953674
333,195663607,0.2272170856443,WEB,03-DEC-2018,3,78,6,1,1,1,0,1,2,10,10,10,10,3,2,1,1.0,1,1,0,0,4,4,2,3,0, ,2,99,99,2,3,6,2,2, ,1,0, , , ,1,1, ,2,2,5, ,MASKED BY ICPSR,3,2,1,2, , , , , , ,1,2, ,1,1,1,37.8247828241,5,9,9,1,2,6,6,7,2,6,6,2,1,4,4,4,4,4,4,1, , , , , , , , ,6, , ,"I like to identify as a Boston, Catholic, American because it describes my family's history since the mid-1860's and the principals of hard work and high standards that led to achievements and much success and excellence and happiness.",4,4,4, ,4,4,1,2, ,2,7,I have been married to the same male husband for over 50 years.  I don't quite understand the term 'straight/heterosexual., , , , , , , , , , , ,1,40,2,1,1,1,1,2,97,7,7, , , , , , ,7,8, , , , , , ,2, ,2, , , , ,1,1,1, ,2,1,2, ,2, ,5,0,1,1, , , , , , , , , , , , , , , , , , , , , , , ,2,2,5,5,5,5,4,5,2,2,2,2,6,6,5,6,2,2,5,5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,97,97,97,1,97,97,97,1,97,97,97,1,97,97,97,97,7,1,97,97,97,2,2,2,2,2,2,1,1,1,1,3,1, , , , , , , , , , ,1,1,7,7,7,7,7,7,97,97,97,97,1,7,7,7,7,7,7,97,7,7,97,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,97,97,97,97,3,3,4,4,4,4,3,4,4, , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,6, ,6, ,2,2,2,2,2,1,1,1,1,1,1,4,7,7,7,7,7,7,97,97,97,97,7,7,7,7,7,4,4,6,4,7,7,4,1, , , , , , , ,1,1,1940,1,1,1,3,1, , , ,4, , , , , , , , ,9, , ,1, , ,11,2,2,11,1,1,1, , , , , , , , , , , ,1,2,2,2,1,7,2,7,7,7,7,7,2, ,2, ,1,1,7,7,7,7,7,5.3333334922791,5.3333334922791, ,4.0,1,1,4,4,0,0,1.3333332538605,1.3333332538605, ,3,5.9166665077209,5.9166665077209,7,7.0,6.75,6.75,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.0
334,196967243,2.5848560466265,WEB,14-DEC-2018,3,34,2,2,2,1,0,1,2,13,13,13,13,4,2,3,1.0,1,1,0,0,4,4,3,1, ,1,3,12, ,2, ,8,2,2, ,2,0, , , ,2,1, ,6,2,6, ,MASKED BY ICPSR,2, ,3,2, , , , , , ,1,2, ,1,1,1,28.6590394921,5,7,8,1,5,2,2,5,5,4,5,6,1,4,5,5,5,4,5,1,1,1,1, ,2, , , , , , ,black,4,2,4,3,4,2,1,2, ,2,1, , ,2, , , ,1,4,1,1,1,1,1,8,2,1,1,3,2,2,97,7,7, ,2, , , , , , , , , , , , ,2, ,2, , , , ,2,1,1, ,2,1,1,1,1,2,5,1,9,3, , , , , , , ,8, , , ,12, , , , , , , , , , , ,2,2,2,5,2,5,3,4,2,2,2,2,6,6,1,6,2,1,4,2,0,1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,97,97,97,1,97,97,97,1,97,97,97,1,97,97,97,97,7,1,97,97,97,2,2,2,2,2,1,1,1,1,1,3,1,1,2, , ,5, , , , , ,1,4, ,2, , ,5, , , , , ,1,7,7,7,7,7,7,97,7,7,97,1,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , ,2,2,4,3,3,4,3,4,4, , , , ,5, , , , , ,2,0,2,0,0,0,1,0,0,0,0,0,5,4,4,5,2,2,2,2,2,1,1,1,1,1,1,4,7,7,7,7,7,7,97,97,97,97,7,7,7,7,7,6,6,7,7,7,7,7,1, , , , , , , ,1,1,1984,1,1,1,1,1,1, , , ,1, , , , , , , , , , ,1, , ,14,3,3,14,2,1,1, , , , , , , , , , , ,2,1,1,5,1,7,2,7,7,7,7,7,2,1,2, ,2,1,7,7,7,7,5,3.6666667461395,3.6666667461395,3.1666667461395,3.1666667461395,9,9,1,1,0,0,1.777777671814,1.777777671814,3,3,6.8333334922791,6.8333334922791,7,7.0,7,7.0,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5999999046326,6.5999999046326
335,196163513,0.7844815086735,SCAN,27-DEC-2018,1,69,6,1,1,1,0,1,2,8,8,3,3,1,1,1,1.0,1,1,0,0,2,2,3,2,0, ,3,5, ,2,3,2,2,2, ,1,0, , , ,1,1, , ,5,2, ,MASKED BY ICPSR,3,1,1,2, , , , , , , ,4, ,1,1,1,24.9210675833,2,7,7, ,5,5,3,6,2,6,6,1,1,3,2,6,1,5,1,1,1,2,2, , , , , ,6, , ,GERMAN - IRISH,4,4,4,4,4,4,1,2, ,2,1, , ,2, , , ,1,1,1,1,1,1,2,97,7,7,7,2,2,1,33,1, , , , , , , , ,8, , , , ,13,AETNA MEDICARE,2, ,2,3, ,5,URGENT CARE CENTER,2,1, , ,1,1,1,1,2,1,3,15,30,10, ,2, , , , ,7,8, , , , ,13, ,15, , ,18,19, , , , ,1,1,2,3,3,4,4,4,1,1,1,1,5,6,1,1,2,1,3,1,0,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,20,97,97,1,97,97,97,2,20,97,97,2,97,20,97,97,2,1,97,97,97,2,2,2,2,2,1,4,1,2,4,4,4,1,2, , , , , , ,9, ,1,1,7,7,7,7,7,7,97,97,97,97,1,7,7,7,7,7,7,97,7,7,97,2,2,2,2,2,2,2,1,2,2,2,1, , , , ,6, , , ,10,3,2,4,4,2,4,3,2,4,1, , , , ,6, , ,9, ,1,2,0,0,0,0,0,0,0,2,0,2,3,3,3,4,2,1,2,2,1,8,1,1,2,2,1,1,1,2, , , , , , ,9, ,6,2,5,3,6,6,3,2,5,5,1,6,1, , , , , , ,7,1,2,1949,1,1,1,3,1, , ,3,4, , , , ,5, , , , , , ,1, , ,9,7,7,4,2,3, , , , , , , , , , , ,12,1,1,1,5,1,7,2,7,7,7,7,7,2,1,2, ,1,1,1,2,1,5,1,4.7333331108093,4.7333331108093,4,4.0,10,10,0,0,2,2,1.888888835907,1.888888835907,2,2,4.1666665077209,4.1666665077209,4.75,4.75,2.75,2.75,5,5.0, ,3,0,0,0,0,1,1, ,0,1,1,0,0,1,1,0,0,2,2.0
336,195582208,0.5316659888539,SCAN,27-DEC-2018,1,69,6,1,1,1,0,1,2,9,9,6,6,2,2,1,7.300000190735,0,0,0,0,4,4,2,2,0, ,3,7, ,2,3,5,2,2, ,1,0, , , ,1,1, ,2,2,4, ,MASKED BY ICPSR,2, ,1,2, , , , , , ,1,2, ,1,1,7.3,19.1410379714,1,8,9,2,2,7,7,7,1,6,6,1,1,1,6,6,6,6,6,1,1,1,1, , , , , ,6, , ,WHITE - IRISH AMERICAN,1,5,5,1,1,5,1,2, ,2,1, , ,2, , , ,1,4,1,1,1,1,1,40,2,1,1,1,1,2,97,7,7, , ,3, , , , ,8, , , , , , ,2, ,2,3, , , ,1,1,1, ,2,2,1,1,2,2,4,0,10,0, , , , , , , , , , , , , , , , , , , , , , , ,2,2,3,4,4,5,5,5,2,2,2,2,6,6,5,6,2,1,5,5,1,1,2,7,1,1,1,1,1,1,1,1,1,1,1,3,97,55,68,1,97,97,97,2,55,97,97,1,97,97,97,97,7,1,97,97,97,2,2,2,2,2,2,2,1,1,1,3,1,1,2, , , , , , , , ,1,1,7,7,7,7,7,7,97,97,97,97,1,7,7,7,7,7,7,97,7,7,97,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,97,97,97,97,3,3,3,3,3,3,3,3,3,1, , , , , , ,8, , ,1,0,0,0,0,0,0,0,0,0,0,1,5,3,3,5,2,1,2,2,2,3,3,3,8,8,8,1, , , , , , , ,8, , ,5,5,5,5,4,4,4,4,4,4,4,4,1, , , , , , ,7,1,1,1949,1,1,1,3,1, , , ,4, , , , , , , ,8, , , ,1, , ,10,2,2,7,1,1,1, , , , , , , , , , , ,1,2,2,2,1,7,2,7,7,7,7,7,2,1,2, ,1,1,7,7,7,7,7,5,5.0,3,3.0,4,4,4,4,0,0,2,2.0,3,3,4.3333334922791,4.3333334922791,4.5,4.5,4.5,4.5,4,4.0, ,4,1,1,1,1, ,0,1,1,1,1,0,0,0,0,0,0,7,7.0
337,196461429,0.4614697426941,WEB,09-DEC-2018,3,73,6,1,1,1,0,1,2,8,8,8,8,2,2,1,1.0,1,1,0,0,3,3,3,0, , ,4,6, ,2, ,4,2,2, ,1,0, , , ,1,2,2, ,2,4, ,MASKED BY ICPSR,2, ,1,2, , , , , , , ,2, ,1,1,1,63.5794962245,5,7,6,2,4,5,4,7,2,6,6,3,1,2,3,4,2,1,4,1,2,2,2, , , , , ,6, , ,White- European descent,4,4,4, ,4,4,1,2, ,2,1, , ,2, , , ,1,3,1,1,1,1,1,40,2,1,1,2,2,1,45,1, , , ,3, , , , , , , , , , , ,2, ,2, , , , ,1,1,1, ,2,2,1,1,2,2,3,4,4,1,1,2, , , , , , , , , , ,13, , ,16, , , , , , , ,1,2,4,5,4,5,4,5,2,2,2,2,5,4,1,6,2,1,3,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,97,97,97,1,97,97,97,1,97,97,97,1,97,97,97,97,7,1,97,97,97,1,2,1,1,2,2,4,2,1,4,4,4, ,2, , , , , , , , ,1,1,7,7,7,7,7,7,97,97,97,97,1,7,7,7,7,7,7,97,7,7,97,2,2,2,2,2,2,2,2,2,2,2,7,7,7,7,7,7,97,97,97,97,3,3,4,4,4,4,4,4,4,1, , , , , , , , , ,1,0,0,0,1,0,0,0,0,0,0,0,3,2,3,3,2,2,2,2,2,1,1,8,1,1,1,3, , , , , , , ,8, , ,5,6,4,3,6,5,5,4,6,6,4,5,1, , , , , , , ,1,1,1945,2,1,2,1,1, , , ,4, , , , , , , ,8, , , ,1, , ,9,2,2,9,1,1,1, , , , , , , , , , , ,1,2,2,5,1,7,2,7,7,7,7,7,2,1,2, ,1,1,6,5,6,6,3,5.1999998092651,5.1999998092651, ,4.0,3,3,3,3,0,0,1.222222328186,1.222222328186,1,1,4.9166665077209,4.9166665077209,5.75,5.75,3.75,3.75,5.25,5.25, ,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1999998092651,5.1999998092651
